"city","year","weekofyear","week_start_date","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","total_cases","ndvi_ne_ma_5","ndvi_nw_ma_5","ndvi_se_ma_5","ndvi_sw_ma_5","precipitation_amt_mm_ma_5","reanalysis_air_temp_k_ma_5","reanalysis_avg_temp_k_ma_5","reanalysis_dew_point_temp_k_ma_5","reanalysis_max_air_temp_k_ma_5","reanalysis_min_air_temp_k_ma_5","reanalysis_precip_amt_kg_per_m2_ma_5","reanalysis_relative_humidity_percent_ma_5","reanalysis_sat_precip_amt_mm_ma_5","reanalysis_specific_humidity_g_per_kg_ma_5","reanalysis_tdtr_k_ma_5","station_avg_temp_c_ma_5","station_diur_temp_rng_c_ma_5","station_max_temp_c_ma_5","station_min_temp_c_ma_5","station_precip_mm_ma_5","ndvi_ne_std_10","ndvi_nw_std_10","ndvi_se_std_10","ndvi_sw_std_10","precipitation_amt_mm_std_10","reanalysis_air_temp_k_std_10","reanalysis_avg_temp_k_std_10","reanalysis_dew_point_temp_k_std_10","reanalysis_max_air_temp_k_std_10","reanalysis_min_air_temp_k_std_10","reanalysis_precip_amt_kg_per_m2_std_10","reanalysis_relative_humidity_percent_std_10","reanalysis_sat_precip_amt_mm_std_10","reanalysis_specific_humidity_g_per_kg_std_10","reanalysis_tdtr_k_std_10","station_avg_temp_c_std_10","station_diur_temp_rng_c_std_10","station_max_temp_c_std_10","station_min_temp_c_std_10","station_precip_mm_std_10"
"sj",1992,51,724464000000,,0.066425,0.1923429,0.19412859999999998,0.0,298.28571428600003,298.507142857,293.828571429,300.7,296.40000000000003,24.94,76.66142857140001,0.0,15.251428571400004,2.6428571428599996,26.6857142857,8.385714285710003,32.2,21.700000000000003,47.5,36,"nan","nan","0.1723304799999994","0.14933763800000008","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.045757192245023094,0.0433453446893908,0.059423517152758384,26.869140738028825,0.6755545568768557,0.6657985845120521,0.7263346616289654,0.7045565981523461,0.6696267617113261,32.16479603541735,2.5382185822785734,26.869140738028825,0.7433918542714884,0.4084915006738568,0.91561176157074,0.4464119996907258,0.9044888059008784,0.9981983770774224,43.94467430758817
"sj",1992,52,725068800000,-0.01008,0.06821667000000001,0.0869,0.0733125,0.0,297.17285714300004,297.35,292.8,299.1,296.1,23.8,76.7571428571,0.0,14.3242857143,1.92857142857,25.9142857143,6.485714285709999,29.400000000000002,21.700000000000003,5.5,31,"nan","nan","0.16283619999999957","0.15119728000000024","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.03373197864128015,0.046432219015528436,0.06185820823533,29.184345272765675,0.8021651313481697,0.7741753347346803,1.0143105127191547,0.8043009387039138,0.7507329751649322,31.278133000548486,2.6407721080314612,29.184345272765675,1.0062354980599275,0.36800898391942904,0.90671418441489,0.5079470485009344,1.176265276202608,0.7854298186343577,44.135891290422585
"sj",1993,53,725846400000,,,,,,,,,,,,,,,,,,,,,30,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,,,,,,,,,,,,,,,,,,
"sj",1993,1,726451200000,0.028350000000000004,0.04366667,0.07865714,0.04645714,46.79,297.467142857,297.55,294.15000000000003,299.40000000000003,296.1,41.9,81.8785714286,46.79,15.52,1.9000000000000001,25.8714285714,6.5,30.6,21.700000000000003,28.0,32,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,,,,,,,,,,,,,,,,,,
"sj",1993,2,727056000000,0.03006667,0.03785,0.13188570000000002,0.1092,0.0,297.331428571,297.342857143,293.06857142900003,299.2,296.2,27.5,77.1442857143,0.0,14.4671428571,1.7142857142899999,24.5,7.04285714286,28.3,20.6,23.5,28,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,,,,,,,,,,,,,,,,,,
"sj",1993,3,727660800000,,0.11345000000000001,0.2260571,0.22002860000000002,0.0,297.401428571,297.62857142900003,293.075714286,299.5,296.2,11.200000000000001,76.9842857143,0.0,14.49,2.2,24.8571428571,7.12857142857,30.0,20.0,6.6000000000000005,33,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,,,,,,,,,,,,,,,,,,
"sj",1993,4,728265600000,0.06613333,0.057050000000000003,0.1303667,0.1473833,0.0,296.967142857,297.12857142900003,292.841428571,299.2,295.5,21.8,77.8628571429,0.0,14.3071428571,2.08571428571,24.400000000000002,6.1000000000000005,28.900000000000002,20.0,15.200000000000001,33,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,,,,,,,,,,,,,,,,,,
"sj",1993,5,728870400000,0.047424999999999995,0.02253333,0.09238571,0.09468571,75.97,297.624285714,297.685714286,294.032857143,300.40000000000003,295.6,26.3,80.61,75.97,15.452857142900001,2.08571428571,26.6714285714,7.64285714286,31.700000000000003,19.400000000000002,9.4,35,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,,,,,,,,,,,,,,,,,,
"sj",1993,6,729475200000,0.2738,0.0558,0.20208569999999998,0.20478570000000001,0.0,296.594285714,296.8,292.87142857099997,299.7,294.7,14.3,79.8257142857,0.0,14.3857142857,2.34285714286,25.4285714286,6.742857142859999,30.0,20.6,2.1,22,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,,,,,,,,,,,,,,,,,,
"sj",1993,7,730080000000,0.11086669999999998,0.173375,0.23751429999999998,0.22741429999999999,14.71,297.76,297.97142857100005,293.342857143,299.6,296.40000000000003,7.2,76.5328571429,14.71,14.7528571429,2.48571428571,26.2714285714,8.1,31.700000000000003,20.6,2.8000000000000003,13,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,,,,,,,,,,,,,,,,,,
"sj",1993,8,730684800000,,0.13390000000000002,0.26992859999999996,0.2615857,0.0,296.768571429,296.87142857099997,292.30142857100003,300.1,294.6,21.5,76.2171428571,0.0,13.8271428571,2.77142857143,25.700000000000003,7.300000000000001,32.2,20.6,5.5,13,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,,,,,,,,,,,,,,,,,,
"sj",1993,9,731289600000,0.1744667,0.1338,0.1584833,0.1399167,0.0,297.01428571400004,297.24285714300004,291.91142857100004,299.7,295.2,1.8,73.22571428570001,0.0,13.4942857143,2.8000000000000003,25.571428571400002,8.15714285714,30.0,21.1,2.3000000000000003,21,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,,,,,,,,,,,,,,,,,,
"sj",1993,10,731894400000,0.09403333,0.214,0.2035714,0.2538286,0.0,296.42571428599996,296.642857143,290.77571428600004,298.90000000000003,294.1,2.7,70.64571428570001,0.0,12.5828571429,2.48571428571,24.900000000000002,7.614285714289999,29.400000000000002,19.400000000000002,2.5,17,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.061373197808390095,0.06104978514185897,0.06962034823745673,25.074546875267757,0.4268942419044689,0.4084371657486581,0.9441486825601838,0.4196427051671502,0.75126559883971,11.952807201657693,3.1772648004695894,25.074546875267757,0.8311138825175178,0.338571428570962,0.7120479231676038,0.6349690656129545,1.2106196760337251,0.6826419266350411,8.915206110909608
"sj",1993,11,732499200000,-0.041100000000000005,-0.0436,0.17253329999999997,0.1717714,9.68,297.85571428599997,298.01428571400004,293.69285714299997,300.40000000000003,295.5,10.5,77.7842857143,9.68,15.0642857143,2.6857142857099996,26.9285714286,8.47142857143,33.300000000000004,21.1,0.5,11,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.0735515333022025,0.052413323541945396,0.0561314405143268,22.52623901142843,0.47075102821255554,0.4590162506047359,0.8889275814182215,0.4817675788178367,0.7211102550927876,8.895369581979155,2.7721407074816957,22.52623901142843,0.7751121182897723,0.3306888296274321,0.8388330086069651,0.681188936600245,1.5147607071745686,0.5851495535331128,6.883923299979454
"sj",1993,12,733104000000,0.03225,0.10315,0.1850143,0.20418570000000005,27.0,297.58571428600004,297.67142857100004,293.222857143,299.8,296.3,13.0,76.8485714286,27.0,14.6485714286,2.2571428571400003,26.142857142900002,7.528571428569999,31.1,20.6,12.8,8,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.0715186854753707,0.04963447796398919,0.05059264099867064,22.778214240804747,0.4851988020797853,0.4701801651267477,0.8949225939029669,0.4561797891182821,0.7327346040688874,7.764798773954157,2.7686403647682414,22.778214240804747,0.7813217999689347,0.2552469792349074,0.7813240985321716,0.66906117593433,1.319128500184876,0.5851495535331128,4.7400527423226
"sj",1993,13,733708800000,0.1194,0.08853333000000001,0.1404714,0.11742860000000001,0.0,297.34000000000003,297.44285714299997,293.81285714300003,299.40000000000003,295.7,20.27,80.7957142857,0.0,15.200000000000001,2.1428571428599996,26.8857142857,7.62857142857,32.800000000000004,22.200000000000003,4.1000000000000005,8,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.07131312806995796,0.049677654423599435,0.05425254582174342,22.778214240804747,0.4829899437054193,0.4630444946041639,0.943094818593032,0.46216880033165547,0.6931089380465314,8.023485589193765,3.0372336500373613,22.778214240804747,0.8262757483118671,0.26068982272745794,0.8025482374706112,0.6596535887436895,1.4074444926887881,0.7927168473042571,4.7660885430298086
"sj",1993,14,734313600000,,0.042300000000000004,0.19036670000000006,0.2082143,7.49,297.745714286,297.892857143,293.75285714299997,300.1,296.2,14.200000000000001,78.5642857143,7.49,15.1628571429,2.3571428571400004,27.200000000000003,7.71428571429,32.800000000000004,21.1,4.6000000000000005,6,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.07220606033998962,0.04696215600918009,0.05340027629694597,22.468144671957226,0.5025701291502677,0.4832928084736536,0.97829230646121,0.4392038251199582,0.7376313442363932,7.590978922378851,3.0635314589568985,22.468144671957226,0.8588406993997838,0.23822901003977287,0.7178326221809539,0.45656436611672946,1.2751470503436058,0.7836453279386031,3.56796860972739
"sj",1993,15,734918400000,-0.0158,0.018850000000000002,0.068,0.0834,19.740000000000002,298.012857143,298.0,294.065714286,300.1,295.90000000000003,23.2,78.9614285714,19.740000000000002,15.5,3.0571428571399997,27.071428571400002,7.785714285710002,33.300000000000004,22.200000000000003,11.700000000000001,6,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.07256989200236556,0.052074996138185156,0.055448513504980465,9.3099074109252,0.5418373127813324,0.5088607723655195,0.9818992945656352,0.40693979898752447,0.7499333303700975,7.0958862025824505,2.9110440268978497,9.3099074109252,0.8644047261614918,0.26939463503829525,0.7548496268656321,0.45710044446037795,1.3857849761055996,0.7800640999302556,3.922613924413158
"sj",1993,16,735523200000,0.0828,0.07880000000000001,0.13345710000000002,0.1317,114.85000000000001,297.528571429,297.74285714300004,294.07285714299996,300.1,294.5,63.49,81.27142857140001,114.85000000000001,15.488571428599998,2.77142857143,25.8714285714,7.442857142859999,31.1,21.700000000000003,8.4,7,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.07174558797190947,0.05358117375788254,0.05743690399170293,33.064047861688074,0.4882192548559841,0.4641477816685574,1.033996250034501,0.4166533331200025,0.7722693830523024,16.799360225913368,3.0816599058789693,33.064047861688074,0.9164426009392368,0.2689397170901793,0.7198866123885723,0.34415231559040116,1.2899999999999991,0.8002499609497021,3.929834602117498
"sj",1993,17,736128000000,,0.09256667,0.13151670000000001,0.1252286,33.35,298.591428571,298.69285714299997,295.19428571400005,300.40000000000003,297.0,34.300000000000004,81.6557142857,33.35,16.5971428571,2.4714285714299997,27.485714285700002,8.385714285710003,32.800000000000004,22.200000000000003,28.3,12,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.06676315968839237,0.050760855354452,0.057171882604112316,33.27484017993174,0.599848211984721,0.5684924568583994,1.2121774639617615,0.4427188724235801,0.8625543461139061,17.05694239891781,3.3605268324818396,33.27484017993174,1.1012038310544052,0.26948173994377284,0.8093850021051113,0.3799999999989326,1.3257450735341232,0.8506468127254693,7.752038441597152
"sj",1993,18,736732800000,0.07965000000000001,0.06415,0.1547429,0.12915710000000002,37.35,298.152857143,298.185714286,295.26,300.1,296.90000000000003,40.7,84.0814285714,37.35,16.658571428600002,1.85714285714,26.9428571429,6.2714285714299995,32.2,22.200000000000003,114.30000000000001,17,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.06503982331293481,0.036894546167081384,0.04913260502356862,32.77683395326645,0.5774232168416661,0.5305676590299571,1.2953584406384744,0.44271887242358,0.8978307190110996,18.1100039757036,3.8326298425705523,32.77683395326645,1.1865313535819886,0.33593002186734033,0.7913047866094465,0.5857142857132196,1.3257450735341232,0.8692525524840291,32.70383005092828
"sj",1993,19,737337600000,0.07305,0.05200000000000001,0.10748569999999999,0.1070286,34.9,297.67142857100004,297.69285714299997,294.847142857,300.40000000000003,296.1,142.4,84.52142857140001,34.9,16.2671428571,2.5,26.471428571399997,6.0,31.1,22.8,18.3,10,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.06276969026988885,0.03934041595911894,0.051189127764740244,31.77764409140489,0.5403517560583688,0.5038125056184372,1.2149839671882183,0.4605431575867821,0.8852118390532225,39.082,3.810567232392592,31.77764409140489,1.1148060048867965,0.31978628067193837,0.7293287380619398,0.751419065664449,1.2053630158587068,0.9594269122762816,32.23818388185042
"sj",1993,20,737942400000,0.1769,0.0901,0.1792,0.1866833,14.84,298.604285714,298.72142857100005,295.32428571400004,301.2,296.40000000000003,55.67,82.4357142857,14.84,16.8571428571,2.2142857142900003,28.228571428600002,7.22857142857,33.9,23.3,4.6000000000000005,10,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.042189588959573664,0.036520465049433584,0.040922693366326715,30.74477061225209,0.4096737376220327,0.40313566861283867,0.7235918906853441,0.4427188724235685,0.6844705983459016,37.71078971594205,2.4742133938462754,30.74477061225209,0.7414496143241899,0.32775052732668103,0.6356163648558176,0.7536523314723899,0.9718024490605056,0.7825599018605537,32.126568444202064
"sj",1993,21,738547200000,0.016450000000000003,0.10485000000000001,0.05147143,0.0644,78.17,299.364285714,299.37857142900003,296.67571428599996,301.8,297.6,100.2,85.39857142860001,78.17,18.1857142857,2.27142857143,28.9428571429,7.22857142857,33.9,23.3,32.1,18,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.0269534040814473,0.044912122077211646,0.046573840852474256,33.01776202288701,0.5971762805042553,0.5765170759301712,0.9733919234498022,0.6545227268781425,0.7964923100695982,39.81474778269982,2.6290035514313383,33.01776202288701,1.0010207443291816,0.31905792449569076,0.8783344628296224,0.672347395627339,1.0392304845413252,0.8236504112789598,31.526871078494295
"sj",1993,22,739152000000,0.00305,0.0506,0.19818570000000002,0.1761,62.2,298.844285714,298.914285714,296.451428571,301.40000000000003,297.3,93.2,86.9,62.2,17.9514285714,1.9142857142900003,27.642857142900002,5.88571428571,31.1,22.8,58.300000000000004,19,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.025762667109167487,0.046547219491418844,0.04307738244560015,33.65876481690913,0.6163336127796608,0.5953051866626599,0.9907686151542664,0.6971370023173321,0.8558037158133913,39.48037513752878,2.5975739859075015,33.65876481690913,1.0265261013251124,0.3485509361649034,0.8243438949717533,0.7917688799033363,1.0392304845413247,0.6539113089708728,32.84926330985217
"sj",1993,23,739756800000,0.1206,,0.1537714,0.14848570000000005,8.48,300.658571429,300.73571428599996,296.978571429,302.8,298.5,20.2,80.61571428570001,8.48,18.4914285714,2.6428571428599996,29.900000000000002,7.3857142857100015,34.4,25.0,1.3,12,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,0.046859523010828026,0.042966951573999296,32.726965044134474,0.8998954134375944,0.8876200695255866,1.0799626221767118,0.8822698000045076,1.0336343647538078,39.48720506695809,2.6096301403467788,32.726965044134474,1.1169064053576487,0.35028851082490625,1.1238427154230168,0.7805819388538913,1.185917366429886,1.0160708636704432,33.06700621465451
"sj",1993,24,740361600000,,0.0785,0.2209429,0.2193714,30.650000000000002,299.184285714,299.26428571400004,295.74285714300004,301.0,297.7,55.5,81.49285714290001,30.650000000000002,17.13,2.1,27.728571428600002,6.785714285709999,32.2,23.3,57.900000000000006,22,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,0.05106279103615275,0.04492676172223077,31.03991045412341,0.8797911278400454,0.8742763771903626,0.9601956539796416,0.8474078120952137,1.067192578684843,36.67040910598081,2.3047041689008623,31.03991045412341,0.9923193713086571,0.36214778807524267,1.1173401360470283,0.760874899207432,1.192476414861106,0.8840814442120141,33.13061424121201
"sj",1993,25,740966400000,0.0374,0.13996670000000005,0.1681714,0.1343571,93.75,299.521428571,299.49285714300004,296.294285714,301.8,297.5,74.0,82.6085714286,93.75,17.7128571429,1.95714285714,27.3428571429,6.97142857143,33.300000000000004,22.200000000000003,60.400000000000006,12,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,0.045502580758996096,0.041282752941338596,33.24829956554169,0.8849933125780334,0.8637852742691831,0.8642553596164196,0.83426614458457,1.0413932974625872,34.26027939173876,1.9384027771691303,33.24829956554169,0.8945261657527434,0.3017939559322071,1.1067225008559378,0.7191392246910222,1.192476414861106,0.8840814442120141,33.14457572514694
"sj",1993,26,741571200000,0.1237667,0.1522,0.2154143,0.21877139999999998,8.49,299.70428571400004,299.842857143,296.51,301.6,298.2,27.5,82.8328571429,8.49,17.9228571429,2.0,28.8428571429,5.87142857143,32.800000000000004,25.0,7.2,21,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,0.04904671507588904,0.04693456157653547,27.60882061950492,0.8066673189488544,0.8151840283520557,0.7043582258858452,0.7736278174936638,0.7096477999684061,36.36702078807116,1.845636442407702,27.60882061950492,0.7296613136690285,0.2593752305146868,0.9793385939716244,0.766291094046286,1.0826356727911737,0.9914131328563286,33.254925950902376
"sj",1993,27,742176000000,0.0689,0.09593333,0.1463429,0.1590429,37.28,299.567142857,299.62857142900003,296.03000000000003,301.6,297.5,72.8,81.14857142860001,37.28,17.407142857100002,1.88571428571,28.2428571429,6.84285714286,32.800000000000004,24.400000000000002,21.0,18,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,0.04844137472935425,0.04617091287581934,27.53613569475572,0.8067623503697131,0.8176808918752835,0.6605807588079898,0.7239475119095351,0.7029224708315982,34.99209626472813,1.8951681041094361,27.53613569475572,0.6819445336281922,0.2559655589090477,0.9695149218449192,0.5590827035307023,1.0826356727911737,0.9869650449737316,33.54463295372301
"sj",1993,28,742780800000,0.0375,0.09203333,0.18335710000000002,0.2203714,73.94,299.58428571400003,299.707142857,296.055714286,301.90000000000003,297.7,67.7,81.2157142857,73.94,17.46,2.5,27.8857142857,6.528571428569999,32.2,22.200000000000003,92.2,16,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,0.04891436598753377,0.049205223346831785,29.23814802616609,0.7458615209330579,0.7567320314997751,0.6113648332362869,0.5987486951969161,0.6902897942168899,33.78557385926721,1.9564338079503216,29.23814802616609,0.6282106107362171,0.2589972815247011,0.9029023496885578,0.5469936387344652,1.0826356727911737,0.9869650449737316,28.808333863658273
"sj",1993,29,743385600000,0.12040000000000001,0.1826,0.16658570000000006,0.1923714,4.8100000000000005,299.891428571,299.964285714,295.94,302.0,298.3,29.400000000000002,79.15,4.8100000000000005,17.317142857100002,2.4714285714299997,28.5,7.25714285714,33.300000000000004,24.400000000000002,13.0,16,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,0.045359407501668295,0.04597212789280479,31.50785122790826,0.5384323618800806,0.5382269646423835,0.4575867488780227,0.4700000000000038,0.5640035460881472,25.983825757574653,2.1681145246164335,31.50785122790826,0.47631247247470954,0.25579408172479395,0.7180415541327756,0.5217885254639008,0.9342911751697099,1.0014489502715551,29.16333314283537
"sj",1993,30,743990400000,0.08285000000000001,0.10608000000000001,0.12255,0.1236,78.03,299.23714285700004,299.26428571400004,296.592857143,301.3,298.0,109.0,85.55142857140001,78.03,18.0342857143,1.7571428571399998,27.9428571429,6.0,32.2,22.200000000000003,71.4,22,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,0.047151994658682264,0.04781506358960636,31.90930804639925,0.46210565111587354,0.47394404658042233,0.3632719789009506,0.4600000000000016,0.3769615364994134,29.816580957581305,2.3683788479333012,31.90930804639925,0.4079653096522688,0.2872991756467427,0.7269674219962746,0.5499554712953038,0.9075241043630726,1.0842508934743842,29.131247827719296
"sj",1993,31,744595200000,,0.14880000000000002,0.24676669999999998,0.25811429999999996,12.38,300.06285714300003,300.26428571400004,296.85714285700004,302.0,298.3,12.6,82.88285714290001,12.38,18.3271428571,2.3571428571400004,29.028571428600006,6.58571428571,32.800000000000004,24.400000000000002,0.8,17,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,0.03622511405551265,0.041706089613992824,31.705675974500213,0.4803295851514294,0.5025795704055727,0.38415773228206107,0.4673328578219181,0.39242833740697247,31.017525691131457,2.194705544840811,31.705675974500213,0.4245481631757091,0.29203368550564396,0.7349913230011714,0.5182308996052164,0.8336066218546956,1.115750868249718,31.55186999212567
"sj",1993,32,745200000000,0.10160000000000001,0.1401,0.2187,0.16925710000000002,7.25,300.12142857099997,300.35,296.56142857099996,302.0,298.7,21.8,81.0128571429,7.25,17.9885714286,2.3285714285699997,29.028571428600006,6.25714285714,32.800000000000004,25.0,18.1,25,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",,0.0376255912464429,0.041903134634202484,32.31142373836226,0.4218438875153635,0.45851134459611437,0.3885888651511958,0.45825756949558283,0.4029888335921988,29.87307315961985,1.6384423663182732,32.31142373836226,0.4262308467190614,0.2837072362828143,0.7275468986863001,0.4765179826137709,0.6384355879804933,1.1545128842936314,31.31399208021871
"sj",1993,33,745804800000,0.0969,0.04966667,0.19707139999999998,0.16328570000000006,106.83,299.67,299.771428571,296.512857143,302.3,297.8,62.7,83.0757142857,106.83,17.9528571429,2.22857142857,29.4142857143,6.42857142857,33.9,24.400000000000002,12.700000000000001,23,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.03846025831722482,0.036337196675643536,0.04085775477154979,37.18832759079118,0.29482021502745914,0.3512521334079744,0.3354995056839823,0.3640054944640236,0.3769615364994155,28.45589569843128,1.6190449439679866,37.18832759079118,0.3620147984443531,0.24339855616527986,0.6396443527121837,0.41037812329765394,0.5273518749374067,1.1056672193747992,30.28124997420021
"sj",1993,34,746409600000,0.10885,0.24925000000000003,0.2105714,0.2159143,1.36,299.918571429,299.98571428599996,296.49,302.1,297.90000000000003,26.900000000000002,81.7271428571,1.36,17.9171428571,2.3142857142900004,28.971428571399997,7.614285714289999,33.300000000000004,24.400000000000002,17.1,12,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.05228945201833407,0.0355382028345399,0.04058641828967419,39.3222959146589,0.2576837565531886,0.3153035466357821,0.2794553375435852,0.2764054992217017,0.3672873534441391,29.50881902076056,1.6118100105744742,39.3222959146589,0.3051281430461898,0.24670895022903208,0.6183321873156101,0.5184454786055548,0.49839743177508306,1.1101351269102335,29.72781357584174
"sj",1993,35,747014400000,0.0979,0.15810000000000002,0.1638571,0.15091429999999997,30.85,299.97571428599997,300.03571428600003,296.10714285700004,302.0,298.5,34.4,79.6285714286,30.85,17.5271428571,2.1857142857099996,28.657142857100002,7.328571428569999,32.800000000000004,24.400000000000002,28.8,25,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.05271990448909957,0.035796127337274906,0.038762675828012697,35.4469718875957,0.2573309233456103,0.2994075783513872,0.29089727475407345,0.2785677655436788,0.3562302626111381,28.728202171385522,1.7624753927860008,35.4469718875957,0.31558290739004546,0.2353286889380825,0.4778865034743575,0.5515839899414767,0.484664832642104,0.9682974749528164,28.11174309785859
"sj",1993,36,747619200000,0.1121,0.0688,0.0596,0.05133333,43.26,299.761428571,299.85714285700004,296.12857142900003,302.6,298.2,42.1,80.6842857143,43.26,17.5614285714,2.17142857143,28.4285714286,7.8857142857100015,32.800000000000004,23.3,43.400000000000006,28,"nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.05621208022996285,0.05084006098147503,0.05447287085160062,34.25114084231356,0.2563679196595592,0.2992541749775723,0.29446253348239737,0.3340658617698031,0.3562302626111381,28.09043253493972,1.7571731936880022,34.25114084231356,0.31845753891026257,0.2259853706674603,0.47745285053770037,0.589169252561171,0.4846648326421041,0.9406912352095131,27.494590377017808
