city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases,reconstruction_error
sj,1994,0.0,1994-01-08,-0.1209,0.0193,0.09498571,0.1785143,0.03104252646689395,0.4700661000177509,0.42222222222498385,0.44768856450036587,0.1419753086419761,0.7230769230769257,0.034011220196353435,0.4398446248616601,0.03104252646689395,0.36997713165529245,0.04771178188889488,0.4361702127659575,0.1964512040561221,0.1741935483870967,0.5871559633027523,0.07495395948434623,31,0.2560368884474337
sj,1994,0.019230769230769232,1994-01-15,0.1435,0.0974,0.25425,0.21445,0.037010328061013543,0.39055712934430575,0.34844444443205086,0.4630981345736092,0.1111111111111119,0.7000000000000017,0.03383590462833099,0.5233062709971411,0.037010328061013543,0.38663835347661973,0.05842259006852142,0.43161094224468083,0.2433460076047854,0.1741935483870967,0.5871559633027523,0.024125230202578268,26,0.17567573883752632
sj,1994,0.038461538461538464,1994-01-22,0.0741,0.16643329999999998,0.151,0.1407143,0.05162028141744476,0.4332389046244855,0.3795555555420559,0.4231954582225986,0.11728395061728263,0.7153846153846163,0.02857643758765778,0.44575867861235396,0.05162028141744476,0.34988565828217877,0.05160662122725072,0.39209726443617027,0.25728770595687483,0.2129032258064516,0.4862385321100917,0.04843462246777164,35,0.22447056850239347
sj,1994,0.057692307692307696,1994-01-29,0.0912,-0.11626669999999999,0.1635571,0.19851429999999998,0.046998777599463824,0.38810198292306597,0.35022222217421467,0.4415247363575255,0.08641975308641842,0.7230769230769257,0.03320476858345021,0.5044792833144902,0.046998777599463824,0.36850702385391776,0.06621226874386986,0.41793313070212773,0.22306717363786777,0.1741935483870967,0.5412844036697249,0.017311233885819517,36,0.19343484742325442
sj,1994,0.07692307692307693,1994-02-05,0.2588,0.2112,0.22005709999999998,0.2156,0.04102366327419298,0.39036827198830737,0.3511111110452966,0.40729927006338035,0.12345679012345688,0.6846153846153873,0.03804347826086957,0.46637038073929205,0.04102366327419298,0.33371447239845436,0.05744888023376205,0.4665653495425535,0.22813688212937533,0.2129032258064516,0.5412844036697249,0.006077348066298343,39,0.19094557980055546
sj,1994,0.09615384615384616,1994-02-12,0.0882,0.11699999999999999,0.0768,0.069175,0.034654248862993065,0.3807365439237292,0.33333333325037123,0.36447688565067965,0.08641975308641842,0.6923076923076923,0.019985974754558208,0.4292413213891771,0.034654248862993065,0.294184906898553,0.026290165531005025,0.41033434650000006,0.26615969581745674,0.1741935483870967,0.5871559633027523,0.01620626151012891,25,0.2695559660850804
sj,1994,0.11538461538461539,1994-02-19,0.3633,0.24185,0.2473857,0.2834143,0.04196582887572465,0.41491973553975636,0.3795555555420559,0.3331711273046751,0.0987654320987634,0.6615384615384633,0.01244740532959327,0.3698558230686204,0.04196582887572465,0.26347598824120133,0.06329113924027337,0.4574468085106383,0.23320659062088298,0.25161290322580654,0.5871559633027523,0.017311233885819517,31,0.18423478761857026
sj,1994,0.1346153846153846,1994-02-26,,0.09243333,0.13775710000000002,0.07407143,0.04470919784974674,0.3728045325919845,0.33244444437928933,0.34403892944596776,0.09259259259259266,0.7076923076923112,0.019985974754558208,0.41646836506290247,0.04470919784974674,0.2791571381873231,0.06815968841270699,0.46200607903191493,0.3586818757923499,0.25161290322580654,0.5412844036697249,0.013996316758747698,37,0.23519173120626505
sj,1994,0.15384615384615385,1994-03-05,,0.1446,0.17415,0.15308329999999998,0.04338465719622755,0.34372049104225155,0.3040000000069661,0.3957826439966907,0.1419753086419761,0.6538461538461539,0.0291023842917251,0.4930711086228024,0.04338465719622755,0.3250571708646275,0.07789678675757412,0.416413373861702,0.3561470215465962,0.25161290322580654,0.5412844036697249,0.0292817679558011,33,0.19840050505199974
sj,1994,0.17307692307692307,1994-03-12,0.1125,0.1038,0.08821429,0.1224143,0.017072107867011868,0.3480642115523383,0.3128888888422072,0.4819140307945175,0.10493827160493764,0.6615384615384633,0.03260869565217391,0.5813269876831103,0.017072107867011868,0.4050963737396358,0.07400194741989989,0.47720364741489374,0.22433460076030104,0.28387096774193554,0.6422018348623852,0.0285451197053407,25,0.19886033264010178
sj,1994,0.19230769230769232,1994-03-19,0.1468,-0.04815,0.19468329999999998,0.14055,0.03742565150166185,0.3788479697026909,0.345777777694369,0.36577453361501655,0.12345679012345688,0.6692307692307727,0.011553295932678823,0.43232082866765925,0.03742565150166185,0.29941195688059363,0.08276533593000773,0.47264437690425515,0.3041825095055381,0.28387096774193554,0.5871559633027523,0.03038674033149171,24,0.20157563957476995
sj,1994,0.21153846153846154,1994-03-26,0.0412,0.10058330000000001,0.15281670000000006,0.1368429,0.0405924561883812,0.44664778086673507,0.4133333332653067,0.40113544203407653,0.16666666666666607,0.6615384615384633,0.004908835904628331,0.41300391937246655,0.0405924561883812,0.33175432864804283,0.156767283349226,0.5668693009148938,0.47782002534898876,0.393548387096774,0.5412844036697249,0.024571768701287043,18,0.16679090066620436
sj,1994,0.23076923076923078,1994-04-02,0.0978,0.15975,0.1270429,0.11952860000000001,0.11824869908487348,0.4819641170153717,0.4444444443753117,0.4416869424240336,0.1419753086419761,0.7615384615384642,0.011500701262272092,0.4236772116477914,0.11824869908487348,0.3693237504089664,0.07594936708873702,0.5638297872340425,0.33840304182543235,0.425806451612903,0.5871559633027523,0.001289134438305709,23,0.21818504564667854
sj,1994,0.25,1994-04-09,0.10800000000000001,0.05093333,0.1369286,0.11902860000000001,0.04287771726552177,0.46062322944138495,0.4257777777093045,0.3983779399253581,0.13580246913580185,0.7615384615384642,0.007538569424964938,0.3959616461365524,0.04287771726552177,0.323750408360542,0.07108081791630343,0.5349544072978726,0.28770595690769485,0.28387096774193554,0.6422018348623852,0.0036832412523020255,13,0.21951540584681892
sj,1994,0.2692307692307692,1994-04-16,0.16435,0.13325,0.1874286,0.1552429,0.03653553280223863,0.38356940505698084,0.3395555554723666,0.46455798860445424,0.1111111111111119,0.7000000000000017,0.0646914446002805,0.5322998320263168,0.03653553280223863,0.3923554393962632,0.050632911392491355,0.48632218844680825,0.1939163498103683,0.2129032258064516,0.5871559633027523,0.03020257826887661,18,0.20212112524778486
sj,1994,0.28846153846153844,1994-04-23,,,0.1528286,0.1754571,0.047857792907699294,0.3841359772571899,0.3537777777829713,0.36447688565067965,0.1111111111111119,0.7230769230769257,0.028927068723702667,0.42770156774871115,0.047857792907699294,0.29483828814487895,0.05258033106132846,0.48632218844680825,0.16603295310530214,0.2129032258064516,0.6880733944954127,0.05230202578268876,14,0.24209396807568917
sj,1994,0.3076923076923077,1994-04-30,0.0805,0.0251,0.09804286,0.09371667,0.06595235811733799,0.4876298394140813,0.4479999999840684,0.4329278183525194,0.19135802469135604,0.7615384615384642,0.00841514726507714,0.4097844344907512,0.06595235811733799,0.3619732113677916,0.0856864654336042,0.5607902735531916,0.2889733840301282,0.32258064516129026,0.6880733944954127,0.023756906077348063,17,0.21709210688916783
sj,1994,0.3269230769230769,1994-05-07,0.0652,0.08175,0.16441429999999999,0.13214289999999998,0.17305375406936505,0.567327667575731,0.5226666666480834,0.6350364963768821,0.20370370370370455,0.7769230769230787,0.024544179523141654,0.5527715565524713,0.17305375406936505,0.560927801371384,0.0895813047712784,0.6762917933085106,0.2813688212928667,0.425806451612903,0.7431192660550459,0.01878453038674033,22,0.17145617642391267
sj,1994,0.34615384615384615,1994-05-14,0.1111,0.0974,0.1165143,0.1063143,0.025556894209325574,0.5184135976966402,0.47377777774315294,0.599675587957822,0.16666666666666607,0.7923076923076932,0.03681626928471248,0.5554661254214495,0.025556894209325574,0.5218882718090851,0.03992210321354642,0.639817629180851,0.17110266159680973,0.32258064516129026,0.8440366972477062,0.0055248618784530384,13,0.22107574300200858
sj,1994,0.36538461538461536,1994-05-21,0.0742,0.0177,0.17224289999999998,0.16082860000000002,0.04103970674937838,0.5074598677434392,0.45511111107715274,0.6519059204809768,0.17283950617284033,0.8000000000000026,0.05049088359046283,0.6209406494961284,0.04103970674937838,0.5775890231927109,0.031158714703438624,0.671732522797872,0.31685678073519424,0.425806451612903,0.7431192660550459,0.053406998158379376,24,0.1926006356489842
sj,1994,0.38461538461538464,1994-05-28,0.1178,0.10975,0.2084714,0.2084857,0.043654353900182,0.7014164305269617,0.6640000000119469,0.7291159772543244,0.27777777777777796,0.8307692307692316,0.013674614305750352,0.5319498880194583,0.043654353900182,0.6599150604355764,0.10418695228789754,0.8191489361702129,0.22560202788362158,0.4645161290322579,0.8899082568807337,0.012154696132596687,31,0.16375577184409587
sj,1994,0.40384615384615385,1994-06-04,0.1097,0.1407,0.2008429,0.1616143,0.015636615313629487,0.6559017941135378,0.6080000000139393,0.647201946482518,0.2407407407407395,0.838461538461541,0.0291023842917251,0.48691209406583835,0.015636615313629487,0.5713819013468985,0.06815968841270699,0.7629179331276594,0.24714828897385951,0.425806451612903,0.7889908256880733,0.002394106813996317,34,0.20163334973918706
sj,1994,0.4230769230769231,1994-06-11,0.08005,0.06905,0.06161429,0.05854286,0.1077644766860629,0.6202077431206906,0.577777777775009,0.6812652068237046,0.21604938271604954,0.8538461538461556,0.03751753155680224,0.5535064389712833,0.1077644766860629,0.606011107482205,0.07594936708873702,0.7264437690000002,0.2750316856780386,0.393548387096774,0.7889908256880733,0.12338858195211787,31,0.18182873977113126
sj,1994,0.4423076923076923,1994-06-18,-0.0286,,0.1592833,0.2158429,0.03416984952961985,0.6570349386461547,0.610666666627178,0.6640713705866,0.23456790123456878,0.8769230769230796,0.006311360448807855,0.502309630460699,0.03416984952961985,0.5849395622338858,0.07108081791630343,0.7370820668723405,0.19898605830187593,0.393548387096774,0.8899082568807337,0.009392265193370167,31,0.20941691306074314
sj,1994,0.46153846153846156,1994-06-25,-0.0323,0.04215,0.13874289999999995,0.13911429999999994,0.09702391633129118,0.6430594900715049,0.5902222222190139,0.6608272506189927,0.2716049382716037,0.8538461538461556,0.04630084151472651,0.512388017917995,0.09702391633129118,0.5855929434802117,0.046738072054817115,0.7097264437659573,0.18377693282646587,0.393548387096774,0.8440366972477062,0.042541436464088395,38,0.2441512621047806
sj,1994,0.4807692307692308,1994-07-02,0.12526669999999998,0.11765,0.12341669999999999,0.1551857,0.03122196303606675,0.6908404154179713,0.6364444443862625,0.7051094890625319,0.27777777777777796,0.8538461538461556,0.03997194950911641,0.5202967525190507,0.03122196303606675,0.6303495589735874,0.08763388510244127,0.7446808510638296,0.19771863117855537,0.393548387096774,0.8440366972477062,0.018232044198895025,49,0.1799468659499132
sj,1994,0.5,1994-07-09,0.12325,0.2155667,0.217,0.11334289999999995,0.03819435543820974,0.593578847992205,0.5333333333499244,0.6257907542193994,0.22839506172839452,0.8461538461538461,0.09595021037868162,0.5148726203808982,0.03819435543820974,0.5445932701789357,0.019474196689734338,0.6945288753829789,0.2040557667933835,0.3548387096774195,0.8440366972477062,0.03535911602209944,42,0.23003270006933002
sj,1994,0.5192307692307693,1994-07-16,0.1396,0.22405,0.18467139999999999,0.18058570000000002,0.023788162313193712,0.6406043436502575,0.5919999999611707,0.6274128143167461,0.22839506172839452,0.8461538461538461,0.03229312762973352,0.4780585106398955,0.023788162313193712,0.5473701404843959,0.05258033106132846,0.7203647416382979,0.13181242078629518,0.3548387096774195,0.8440366972477062,0.05230202578268876,49,0.21816687448841
sj,1994,0.5384615384615384,1994-07-23,0.0424,0.12016669999999999,0.19434289999999999,0.1907429,0.10968701135577144,0.7002832861265436,0.6479999999591854,0.6721816707327173,0.2407407407407395,0.838461538461541,0.01718092566619916,0.473159294514481,0.10968701135577144,0.5908199934736864,0.0671859785786292,0.7294832826702128,0.17743979721163783,0.393548387096774,0.8440366972477062,0.017495395948434623,55,0.21470037652961402
sj,1994,0.5576923076923077,1994-07-30,0.183,0.2658,0.1967286,0.1939,0.0058957729871062,0.7061378658812516,0.6515555555679492,0.6351987023298471,0.22839506172839452,0.892307692307694,0.005610098176718092,0.43232082866765925,0.0058957729871062,0.5561907873269455,0.07497565725397766,0.7568389057765955,0.23954372623571102,0.425806451612903,0.8899082568807337,0.001289134438305709,80,0.18970955109463264
sj,1994,0.5769230769230769,1994-08-06,,0.1311,0.1752143,0.1122143,0.06785265694291354,0.6530689329802861,0.5902222222190139,0.6494728305052617,0.2407407407407395,0.8076923076923077,0.03997194950911641,0.49013157894755377,0.06785265694291354,0.5708918654092956,0.05842259006852142,0.7294832826702128,0.21799746514547308,0.425806451612903,0.8440366972477062,0.08876611418047883,84,0.2240013766732702
sj,1994,0.5961538461538461,1994-08-13,0.04465,-0.0402,0.05686667,0.02865,0.07572223219092052,0.6455146364927522,0.5955555555699344,0.6611516626384595,0.22839506172839452,0.8461538461538461,0.02173913043478261,0.5094484882427465,0.07572223219092052,0.5849395622338858,0.06815968841270699,0.7431610942234043,0.2889733840301282,0.425806451612903,0.8440366972477062,0.006077348066298343,72,0.22848331685637718
sj,1994,0.6153846153846154,1994-08-20,0.06666667,-0.0157,0.17661670000000002,0.22135,0.04429519879008485,0.7104815863913307,0.6515555555679492,0.6635847526141682,0.2716049382716037,0.8769230769230796,0.028927068723702667,0.4568519036949291,0.04429519879008485,0.5886965044145518,0.0788704965923335,0.7568389057765955,0.19898605830187593,0.425806451612903,0.8899082568807337,0.037016574585635356,89,0.20195993444418817
sj,1994,0.6346153846153846,1994-08-27,0.1564,0.130825,0.1920571,0.1767286,0.007049293788931326,0.7573182246933851,0.7022222222150293,0.7140308190870047,0.3024691358024679,0.892307692307694,0.02009116409537167,0.4686800111987661,0.007049293788931326,0.6429271479968028,0.08763388510244127,0.7629179331276594,0.1926489226870478,0.393548387096774,0.8899082568807337,0.007366482504604052,115,0.18792538226395625
sj,1994,0.6538461538461539,1994-09-03,0.02185,0.14525,0.2137857,0.2040857,0.15231601343210888,0.7610953730032551,0.7022222222150293,0.7553933495824035,0.3024691358024679,0.9076923076923086,0.03530855539971949,0.506963885779843,0.15231601343210888,0.6849068931732847,0.07984420642641123,0.8541033434680853,0.20912547528489114,0.4645161290322579,1.0,0.019705340699815835,179,0.20825025414685847
sj,1994,0.6730769230769231,1994-09-10,0.04585,0.076225,0.2916857,0.24797139999999998,0.04860167645023199,0.7189801699232921,0.6577777777899445,0.7367396593144603,0.2839506172839487,0.8230769230769266,0.04943899018232819,0.5230263157906744,0.04860167645023199,0.6638353479249655,0.08763388510244127,0.8389057750744684,0.16223067173622777,0.425806451612903,0.8899082568807337,0.025966850828729283,202,0.1971768010112918
sj,1994,0.6923076923076923,1994-09-17,,,0.0955,0.192925,0.15539206890364254,0.7027384324155921,0.6426666666082649,0.7112733170918293,0.2716049382716037,0.8692307692307701,0.12324684431977562,0.5135078387463115,0.15539206890364254,0.6391702058161369,0.07497565725397766,0.761398176287234,0.2103929024082116,0.4967741935483869,0.8440366972477062,0.09300184162062615,272,0.1944342190720872
sj,1994,0.7115384615384616,1994-09-24,,,,,0.09927969034374919,0.6940509915276324,0.6399999999950191,0.7174371451211267,0.27777777777777796,0.861538461538465,0.08870967741935484,0.5273306271005102,0.09927969034374919,0.6447239464270577,0.04284323271646129,0.7416413373829787,0.14702154626081781,0.3548387096774195,0.8899082568807337,0.06261510128913444,302,0.22442051971547147
sj,1994,0.7307692307692307,1994-10-01,,,,,0.14198559380687498,0.6441926346041293,0.5911111110900958,0.7015409569619084,0.24691358024691376,0.8307692307692316,0.07906732117812063,0.5532614781650127,0.14198559380687498,0.6326363933414446,0.08471275559884484,0.7036474164148934,0.1926489226870478,0.4645161290322579,0.7889908256880733,0.057458563535911604,395,0.1883501360218357
sj,1994,0.75,1994-10-08,,,,,0.00035887313834559486,0.7590179414262186,0.6977777777351907,0.6494728305052617,0.29012345679012297,0.9076923076923086,0.0047335203366058905,0.4000209966401177,0.00035887313834559486,0.5749754982074078,0.08666017526768194,0.7781155015212763,0.2103929024082116,0.4967741935483869,0.8899082568807337,0.014548802946593001,426,0.2409508660246779
sj,1994,0.7692307692307693,1994-10-15,,,,,0.04155238266130066,0.6613786591562415,0.588444444352407,0.6629359285752282,0.31481481481481294,0.838461538461541,0.07135343618513323,0.5006648936171954,0.04155238266130066,0.5927801372126635,0.09347614410895264,0.7370820668723405,0.27756653992379243,0.5354838709677419,0.8440366972477062,0.07163904235727442,461,0.19603588031163102
sj,1994,0.7884615384615384,1994-10-22,,,,,0.19245853733562326,0.7406987724736807,0.6853333332911858,0.686131386888665,0.3209876543209872,0.8769230769230796,0.02754207573632539,0.4546822508411379,0.19245853733562326,0.6184253511966978,0.11392405063276471,0.7629179331276594,0.25855513308019534,0.5354838709677419,0.8440366972477062,0.009392265193370167,381,0.2021042081122072
sj,1994,0.8076923076923077,1994-10-29,,,,,0.2846120325036528,0.5520302171124433,0.49333333328023504,0.741281427359954,0.16666666666666607,0.8153846153846172,0.11351683029453016,0.6768267077260532,0.2846120325036528,0.6775563541321098,0.020447906523812075,0.6671732522765957,0.2433460076047854,0.393548387096774,0.7889908256880733,0.07163904235727442,333,0.1974557327224276
sj,1994,0.8269230769230769,1994-11-05,,,,,0.012611827433288047,0.6915958451063926,0.641777777737183,0.7042984590706269,0.2530864197530845,0.8769230769230796,0.027173913043478264,0.5119330907056496,0.012611827433288047,0.6344331917716995,0.06621226874386986,0.7188449847978725,0.20532319391670398,0.3548387096774195,0.8899082568807337,0.0029465930018416206,353,0.20628953148722892
sj,1994,0.8461538461538461,1994-11-12,,,,,0.08143856860885391,0.6162417374548145,0.527111111127929,0.6741281427359941,0.22839506172839452,0.7923076923076932,0.06399018232819075,0.5464725643898238,0.08143856860885391,0.6024175106216961,0.059396299902599155,0.6291793313085104,0.21292775665396535,0.32258064516129026,0.6880733944954127,0.09981583793738491,410,0.19781926489401896
sj,1994,0.8653846153846154,1994-11-19,,,,,0.08120786444848889,0.6032105760567831,0.5484444444071679,0.7416058393794271,0.2716049382716037,0.8153846153846172,0.08309957924263675,0.6319288913781161,0.08120786444848889,0.6778830447609896,0.028237585199842142,0.6261398176276599,0.24714828897385951,0.393548387096774,0.6880733944954127,0.08692449355432781,364,0.2122175670313029
sj,1994,0.8846153846153846,1994-11-26,,,,,0.027351259901053547,0.6328611898067176,0.56799999994425,0.7646390916263559,0.2530864197530845,0.8230769230769266,0.04137447405329593,0.6299342105277541,0.027351259901053547,0.7012414243771662,0.07108081791630343,0.6869300911808512,0.2724968314322848,0.4645161290322579,0.7889908256880733,0.09023941068139964,359,0.18013010562671436
sj,1994,0.9038461538461539,1994-12-03,,,,,0.043654353900182,0.5573182246669423,0.4924444444091602,0.5870235198797542,0.17901234567901106,0.7230769230769257,0.04786115007012622,0.5088535834271674,0.043654353900182,0.510290754661075,0.050632911392491355,0.5835866261382979,0.26996197718653103,0.32258064516129026,0.5871559633027523,0.06556169429097607,288,0.22225794608322255
sj,1994,0.9230769230769231,1994-12-10,,,,,0.11653123477993386,0.4194523135380403,0.3804444444131378,0.631467964276265,0.0987654320987634,0.7461538461538496,0.1858169705469846,0.6805711086229556,0.11653123477993386,0.5561907873269455,0.009737098344867169,0.5288753799361702,0.14702154626081781,0.2129032258064516,0.6880733944954127,0.10662983425414366,221,0.21795561276170503
sj,1994,0.9423076923076923,1994-12-17,,,,,0.06492944069289254,0.5272898960727971,0.47911111109407345,0.4877534469178911,0.16666666666666607,0.7923076923076932,0.028751753155680224,0.43281075028020066,0.06492944069289254,0.4129369487069796,0.06329113924027337,0.5516717325212767,0.2610899873259491,0.32258064516129026,0.6422018348623852,0.013075506445672192,149,0.23301094703293015
sj,1994,0.9615384615384616,1994-12-24,,,,,0.057955718526129636,0.521624173674095,0.47288888887207103,0.5187347931308794,0.17283950617284033,0.7692307692307693,0.021213183730715287,0.4685400335955329,0.057955718526129636,0.44364586736433126,0.09347614410895264,0.5577507598829786,0.3244613434724557,0.32258064516129026,0.6880733944954127,0.02320441988950276,112,0.18505809533084874
sj,1995,0.9807692307692307,1995-01-01,0.2438,0.045,0.2152556,0.19477779999999997,0.18184614595883214,0.5556185080663151,0.5244444443902401,0.6848337388107851,0.22839506172839452,0.7538461538461547,0.053120617110799434,0.6143617021270148,0.18184614595883214,0.6118915387105717,0.1304771178189026,0.6291793313085104,0.3738910012677599,0.393548387096774,0.6880733944954127,0.016390423572744013,154,0.08339843094757984
sj,1995,0.0,1995-01-08,0.223075,0.2193333,0.2886167,0.2587429,0.08360476131538791,0.3561850802400814,0.31199999997112526,0.35101378746717016,0.1419753086419761,0.6000000000000009,0.02173913043478261,0.44218924972133006,0.08360476131538791,0.2897745834715612,0.06913339824746632,0.4574468085106383,0.2801013941695463,0.32258064516129026,0.4862385321100917,0.07384898710865562,91,0.1905518367167453
sj,1995,0.019230769230769232,1995-01-15,,0.1416333,0.1755714,0.17161429999999994,0.07734916286670523,0.4823418318595823,0.4426666666331479,0.4162206002014026,0.12962962962962762,0.7615384615384642,0.006118513323983169,0.39830627099622234,0.07734916286670523,0.3410650114396292,0.06815968841270699,0.4650455927021275,0.2801013941695463,0.2129032258064516,0.6422018348623852,0.01878453038674033,72,0.18941560811837982
sj,1995,0.038461538461538464,1995-01-22,-0.1193,-0.0359,0.2122571,0.2293714,0.09612673348542719,0.2576015107934933,0.2257777777341945,0.36188158960846284,0.08024691358024767,0.6230769230769249,0.057468443197755965,0.5331746920508119,0.09612673348542719,0.2933681803320703,0.029211295033919896,0.3571428571382979,0.2294043092526958,0.14193548387096766,0.4862385321100917,0.05285451197053407,56,0.2638922468249842
sj,1995,0.057692307692307696,1995-01-29,0.05175,0.1268,0.17722860000000001,0.1340714,0.1078217001400397,0.39093484418851643,0.3884444443773041,0.4416869424240336,0.16666666666666607,0.6230769230769249,0.010694249649368865,0.5032194848829403,0.1078217001400397,0.36948709571768956,0.1548198636803889,0.5030395136808512,0.40050697084950565,0.393548387096774,0.5412844036697249,0.01767955801104972,46,0.14345389851739973
sj,1995,0.07692307692307693,1995-02-05,,0.1449,0.21725999999999998,0.20994290000000002,0.10415808811385036,0.3588290840173346,0.34311111108113035,0.4845093268367343,0.14814814814814684,0.6692307692307727,0.07573632538569425,0.5785274356110948,0.10415808811385036,0.40689317216989046,0.05452775073016559,0.4361702127659575,0.24461343472721875,0.32258064516129026,0.5871559633027523,0.04898710865561694,37,0.18309318567772778
sj,1995,0.09615384615384616,1995-02-12,0.03233333,0.059325,0.17488570000000006,0.17138570000000006,0.10434471726095063,0.425684608136944,0.3884444443773041,0.3841038118634865,0.16666666666666607,0.6384615384615393,0.006136044880785414,0.41321388577854157,0.10434471726095063,0.31378634433406377,0.16650438169409318,0.4984802431595745,0.45120405576724304,0.393548387096774,0.4862385321100917,0.03566391018344693,26,0.15206177446877328
sj,1995,0.11538461538461539,1995-02-19,0.0614,,0.17531429999999998,0.2123286,0.09338898567242071,0.47403210568362697,0.4444444443753117,0.4814274128220792,0.16666666666666607,0.6846153846153873,0.01747896213183731,0.4711646136616696,0.09338898567242071,0.40150277686769276,0.0993184031161456,0.5562310030425534,0.36628643852961135,0.3548387096774195,0.5412844036697249,0.004604051565377533,17,0.16160231034566735
sj,1995,0.1346153846153846,1995-02-26,0.0935,0.06486667,0.1020143,0.1254143,0.09848121364053848,0.37979225687931695,0.32622222215729396,0.3962692619691161,0.0987654320987634,0.6923076923076923,0.050806451612903224,0.4616811310199522,0.09848121364053848,0.3217902646215644,0.04186952288238355,0.48176291793617043,0.24461343472721875,0.32258064516129026,0.6422018348623852,0.053775322283609574,17,0.23124897108487863
sj,1995,0.15384615384615385,1995-03-05,0.07355,0.06865,0.12292,0.10995999999999999,0.1035892320094358,0.33578847971050685,0.294222222176207,0.4316301702746395,0.10493827160493764,0.6538461538461539,0.08876227208976156,0.5396486562144389,0.1035892320094358,0.3587063051361625,0.07302823758514053,0.40881458967021284,0.34347275031693997,0.25161290322580654,0.4862385321100917,0.09465930018416208,20,0.17731095102663222
sj,1995,0.17307692307692307,1995-03-12,0.14535,0.079575,0.18234289999999997,0.1864857000000001,0.10391642805065103,0.32332389038048576,0.2968888889138888,0.47331711267596194,0.0987654320987634,0.6384615384615393,0.06367461430575036,0.5944148936184968,0.10391642805065103,0.397419144069581,0.04868549172365425,0.4361702127659575,0.22433460076030104,0.2129032258064516,0.5871559633027523,0.03057090239410681,11,0.18135697368351633
sj,1995,0.19230769230769232,1995-03-19,0.0739,0.1150667,0.1452,0.1547429,0.04855040885903976,0.3271010386903559,0.27288888889696106,0.3609083535500561,0.1111111111111119,0.5923076923076958,0.032433380084151475,0.4711296192614734,0.04855040885903976,0.29598170532880763,0.04771178188889488,0.41033434650000006,0.19771863117855537,0.32258064516129026,0.5871559633027523,0.02983425414364641,7,0.255942907343043
sj,1995,0.21153846153846154,1995-03-26,0.031,0.23165,0.20743330000000001,0.2497143,0.09434967430576569,0.24381491970704064,0.2257777777341945,0.11224655305939774,0.16049382716049185,0.5461538461538479,0.011570827489481067,0.29577267637181986,0.09434967430576569,0.08755308722490629,0.1324245374877397,0.34346504559574487,0.34474017744026036,0.32258064516129026,0.38532110091743105,0.0036832412523020255,16,0.2662630114746645
sj,1995,0.23076923076923078,1995-04-02,0.19862,0.259575,0.24515,0.3054571,0.09909811574090152,0.2976392822964198,0.26755555554604055,0.08353609086915942,0.13580246913580185,0.5076923076923094,0.007889200561009817,0.23460246360697679,0.09909811574090152,0.07040182946597613,0.18013631937663457,0.40881458967021284,0.2864385297843743,0.2129032258064516,0.4862385321100917,0.006998158379373848,14,0.2067582675943776
sj,1995,0.25,1995-04-09,,0.2494,0.23278569999999998,0.2684143,0.09453760169336918,0.40056657225308706,0.37688888880437404,0.33073803732896634,0.19135802469135604,0.5923076923076958,0.03480419190310377,0.3824538073914659,0.09453760169336918,0.27523685070936815,0.15384615384631115,0.48632218844680825,0.3929024081113569,0.393548387096774,0.4311926605504586,0.031650696423054146,16,0.17654608491800286
sj,1995,0.2692307692307692,1995-04-16,,0.03495,0.1719143,0.1489429,0.012663095024480273,0.5187913125408433,0.47911111109407345,0.5331711273728021,0.17283950617284033,0.7692307692307693,0.003506311360448808,0.4854773236284098,0.012663095024480273,0.45965370793933275,0.10029211295022333,0.6261398176276599,0.2889733840301282,0.393548387096774,0.7431192660550459,0.038786234314209626,5,0.1658340504359375
sj,1995,0.28846153846153844,1995-04-23,0.1017,0.1127,0.2601571,0.2366143,0.01525210837968778,0.42228517467128446,0.38755555550622217,0.44412003239974235,0.14814814814814684,0.7000000000000017,0.03418653576437588,0.4785134378497917,0.01525210837968778,0.37667428945014153,0.0856864654336042,0.5592705167127662,0.24588086185053912,0.393548387096774,0.5871559633027523,0.13204419889502764,2,0.17315083294417355
sj,1995,0.3076923076923077,1995-04-30,0.1281,0.150025,0.22054290000000001,0.1873,0.07735595768101555,0.3801699715913213,0.347555555560976,0.2789943227782498,0.14814814814814684,0.6846153846153873,0.004558204768583451,0.3466195408730963,0.07735595768101555,0.2257432211715546,0.08860759493651907,0.524316109425532,0.18884664131797352,0.28387096774193554,0.6422018348623852,0.001289134438305709,6,0.23491769625979675
sj,1995,0.3269230769230769,1995-05-07,,0.1521,0.2145429,0.15797139999999998,0.05247237958524519,0.5490084986231932,0.5199999999104015,0.5177615571860158,0.23456790123456878,0.8000000000000026,0.0070126227208976155,0.44792833146859484,0.05247237958524519,0.44609604704091166,0.1080817916262534,0.6854103343510636,0.40937896071008756,0.4967741935483869,0.6880733944954127,0.004604051565377533,5,0.1686421049361203
