"city","year","weekofyear","week_start_date","ndvi_ne","ndvi_nw","ndvi_se","ndvi_sw","precipitation_amt_mm","reanalysis_air_temp_k","reanalysis_avg_temp_k","reanalysis_dew_point_temp_k","reanalysis_max_air_temp_k","reanalysis_min_air_temp_k","reanalysis_precip_amt_kg_per_m2","reanalysis_relative_humidity_percent","reanalysis_sat_precip_amt_mm","reanalysis_specific_humidity_g_per_kg","reanalysis_tdtr_k","station_avg_temp_c","station_diur_temp_rng_c","station_max_temp_c","station_min_temp_c","station_precip_mm","total_cases"
"sj",1996,11,826502400000,0.03786667,0.0368,0.17642860000000005,0.16585709999999998,0.0,297.98857142900005,298.17857142900004,293.56142857099996,299.90000000000003,296.6,8.6,76.4828571429,0.0,14.942857142900001,2.2142857142900003,26.2428571429,7.2,31.1,21.700000000000003,12.700000000000001,15
"sj",1996,12,827107200000,0.07713333,0.11180000000000001,0.18552860000000002,0.2112714,0.0,297.42857142900004,297.6,293.83428571400003,300.6,295.2,28.0,80.64714285710001,0.0,15.2357142857,2.54285714286,26.200000000000003,7.7,32.2,22.200000000000003,14.200000000000001,4
"sj",1996,13,827712000000,,-0.045700000000000005,0.13788570000000006,0.1538429,0.0,298.18857142900004,298.364285714,293.08428571400003,300.40000000000003,296.7,2.8000000000000003,73.4257142857,0.0,14.528571428600001,2.9285714285699997,26.400000000000002,9.02857142857,32.2,20.6,0.5,5
"sj",1996,14,828316800000,0.0448,0.024225,0.08510000000000001,0.1079429,0.0,297.21,297.407142857,293.321428571,300.3,295.40000000000003,28.8,79.02,0.0,14.7271428571,2.5571428571399997,25.9285714286,6.9,31.1,21.700000000000003,21.6,5
"sj",1996,15,828921600000,0.0497,0.14880000000000002,0.1627286,0.1776429,49.18,298.135714286,298.207142857,294.36571428599996,300.8,296.3,27.900000000000002,79.77571428569999,49.18,15.751428571400004,2.52857142857,26.228571428600002,7.685714285710001,32.2,21.700000000000003,80.5,11
"sj",1996,16,829526400000,0.08893333,0.12235000000000001,0.2162143,0.2278286,46.160000000000004,297.852857143,298.092857143,293.8,300.7,295.7,24.22,78.3114285714,46.160000000000004,15.185714285700001,2.3000000000000003,26.1285714286,6.72857142857,32.2,21.1,8.9,11
"sj",1996,17,830131200000,,0.1078,0.17868570000000006,0.1805143,0.0,298.228571429,298.464285714,293.282857143,300.40000000000003,297.0,10.9,74.1714285714,0.0,14.705714285700001,2.3857142857099998,26.1285714286,6.4,30.0,22.200000000000003,8.200000000000001,7
"sj",1996,18,830736000000,0.3144667,0.19740000000000002,0.22310000000000002,0.2046286,5.63,298.007142857,298.092857143,293.538571429,299.8,296.6,21.5,76.3942857143,5.63,14.938571428600001,1.84285714286,26.0142857143,6.62857142857,30.0,22.200000000000003,25.6,4
"sj",1996,19,831340800000,-0.046400000000000004,-0.038400000000000004,0.0964,0.09445714000000001,0.0,297.71,297.8,292.91571428599997,299.40000000000003,296.3,11.1,74.7928571429,0.0,14.361428571400001,2.17142857143,25.4428571429,6.328571428569999,29.400000000000002,21.700000000000003,10.600000000000001,6
"sj",1996,20,831945600000,,0.07175000000000001,0.1463,0.1586429,21.7,297.59571428600003,297.62857142900003,294.451428571,300.1,296.2,68.2,82.84,21.7,15.7971428571,1.7142857142899999,25.8428571429,5.54285714286,29.400000000000002,22.200000000000003,44.800000000000004,5
"sj",1996,21,832550400000,0.0339,0.0557,0.2153167,0.21815,44.07,298.658571429,298.92142857100004,295.467142857,300.7,297.40000000000003,17.900000000000002,82.78,44.07,16.8571428571,2.44285714286,26.728571428600002,6.34285714286,30.6,22.8,0.8,2
"sj",1996,22,833155200000,0.09985000000000001,0.1066,0.14098570000000002,0.1087857,68.06,299.44142857099996,299.592857143,296.23714285700004,301.8,297.5,21.71,82.7514285714,68.06,17.66,2.8142857142900004,28.1142857143,6.914285714289999,33.300000000000004,23.3,9.4,4
"sj",1996,23,833760000000,0.0529,0.080075,0.17931429999999998,0.1579,137.06,299.254285714,299.19285714299997,296.005714286,301.40000000000003,297.90000000000003,24.38,82.36857142859999,137.06,17.3942857143,2.0714285714300003,27.814285714300002,7.028571428569999,32.2,23.900000000000002,2.3000000000000003,2
"sj",1996,24,834364800000,0.09860000000000001,0.0893,0.12375000000000001,0.13545000000000001,27.82,298.74285714300004,298.828571429,295.43857142900004,300.6,297.5,43.300000000000004,82.2357142857,27.82,16.8,2.02857142857,26.9428571429,5.985714285709999,31.1,23.3,40.900000000000006,4
"sj",1996,25,834969600000,0.07125000000000001,0.0646,0.1461,0.1561714,47.93,298.49,298.564285714,295.435714286,300.8,297.1,73.7,83.3228571429,47.93,16.81,1.92857142857,26.4428571429,5.800000000000001,30.6,22.8,84.60000000000001,6
"sj",1996,26,835574400000,0.16555,0.12050000000000001,0.18618569999999998,0.17058569999999998,15.99,299.641428571,299.707142857,296.044285714,301.8,297.6,22.5,80.9071428571,15.99,17.4685714286,2.2428571428599997,27.6857142857,5.92857142857,32.800000000000004,23.3,19.3,6
"sj",1996,27,836179200000,,0.07375000000000001,0.22178330000000002,0.1834333,6.01,299.581428571,299.685714286,295.83428571400003,301.5,297.5,23.900000000000002,80.0614285714,6.01,17.211428571400006,1.97142857143,27.9428571429,6.371428571429999,32.2,24.400000000000002,5.9,4
"sj",1996,28,836784000000,0.05763333,0.07825,0.1641167,0.1680333,24.35,299.734285714,299.83571428600004,296.341428571,302.0,297.90000000000003,35.230000000000004,81.83571428569999,24.35,17.7642857143,2.2428571428599997,28.0142857143,6.371428571429999,32.800000000000004,23.3,43.5,6
"sj",1996,29,837388800000,0.1121,0.095425,0.16742859999999998,0.1645429,97.22,299.018571429,299.064285714,296.124285714,301.40000000000003,297.1,123.2,84.3228571429,97.22,17.538571428599997,2.2428571428599997,27.2714285714,5.62857142857,31.1,23.900000000000002,53.6,11
"sj",1996,30,837993600000,0.0038,-0.0106,0.14715,0.1767833,14.89,299.714285714,299.964285714,295.794285714,302.0,298.0,15.8,79.19857142859999,14.89,17.145714285700002,2.3285714285699997,27.5142857143,5.47142857143,31.1,23.900000000000002,9.9,16
"sj",1996,31,838598400000,0.09683333,0.115,0.1986143,0.2044429,41.78,299.39428571400003,299.457142857,296.03000000000003,301.40000000000003,297.5,39.1,81.91,41.78,17.39,2.2,27.1714285714,5.157142857139999,30.0,23.900000000000002,79.30000000000001,9
"sj",1996,32,839203200000,,0.05435,0.1329714,0.14408569999999998,34.04,299.137142857,299.12142857099997,296.408571429,300.7,297.7,67.71000000000001,85.01,34.04,17.81,1.7000000000000002,27.6714285714,5.34285714286,30.6,24.400000000000002,31.900000000000002,12
"sj",1996,33,839808000000,0.0795,0.0291,0.14252,0.23170000000000002,19.92,299.651428571,299.792857143,296.078571429,301.8,298.1,29.2,80.9357142857,19.92,17.48,2.61428571429,28.0142857143,6.12857142857,31.700000000000003,22.8,14.3,13
"sj",1996,34,840412800000,,0.09555000000000001,0.3094667,0.23120000000000002,110.91,298.984285714,299.042857143,296.12857142900003,300.7,297.6,68.7,84.3442857143,110.91,17.5228571429,1.97142857143,26.785714285700006,6.62857142857,31.1,22.8,80.60000000000001,27
"sj",1996,35,841017600000,0.01203333,0.07396667,0.2981857,0.3126,15.74,299.945714286,300.03571428600003,295.98571428599996,302.40000000000003,298.0,33.7,79.27285714290001,15.74,17.4228571429,2.5571428571399997,27.7571428571,6.21428571429,33.300000000000004,23.900000000000002,22.6,21
"sj",1996,36,841622400000,0.0364,0.030650000000000004,0.1729,0.17578570000000004,10.59,300.37285714300003,300.74285714300004,296.91142857100004,303.3,298.6,21.95,81.54,10.59,18.485714285700002,3.4571428571399996,28.485714285700002,5.87142857143,33.300000000000004,23.3,35.1,19
"sj",1996,37,842227200000,0.1043,0.1068,0.16786669999999998,0.1728,63.31,299.80285714300004,299.885714286,296.452857143,301.5,297.8,89.24,81.9857142857,63.31,17.97,1.8,27.9428571429,6.5142857142900015,32.800000000000004,23.3,51.1,17
"sj",1996,38,842832000000,,0.028450000000000003,0.1504286,0.1078167,243.55,299.48285714300005,299.44285714299997,296.88,301.3,297.6,151.70000000000002,85.69,243.55,18.407142857100002,1.8285714285699999,27.0428571429,5.828571428569999,31.700000000000003,22.8,305.90000000000003,24
"sj",1996,39,843436800000,0.040440000000000004,0.00445,0.1859,0.18188569999999998,59.120000000000005,300.32,300.44285714299997,297.092857143,302.3,299.1,19.32,82.6385714286,59.120000000000005,18.5957142857,1.88571428571,27.871428571400003,6.3571428571399995,32.800000000000004,23.900000000000002,7.300000000000001,27
"sj",1996,40,844041600000,-0.0385,0.06813333,0.16512860000000001,0.1952143,27.580000000000002,300.018571429,300.207142857,296.09000000000003,302.40000000000003,298.6,27.2,79.17714285710001,27.580000000000002,17.5214285714,2.1,27.4142857143,5.88571428571,31.1,23.900000000000002,20.900000000000002,30
"sj",1996,41,844646400000,-0.0066,-0.035500000000000004,0.20718330000000001,0.2196167,28.18,299.962857143,300.114285714,296.46,302.3,298.1,23.54,81.26,28.18,17.9414285714,2.54285714286,27.285714285700006,6.242857142859999,31.700000000000003,23.3,17.6,29
"sj",1996,42,845251200000,,0.0609,0.2202286,0.2358,4.62,299.804285714,299.842857143,296.048571429,301.8,298.2,23.7,79.95714285710001,4.62,17.485714285700002,2.17142857143,27.571428571400002,6.6428571428600005,31.700000000000003,23.3,8.9,25
"sj",1996,43,845856000000,-0.0969,-0.0902,0.1490143,0.16631429999999997,17.37,300.344285714,300.464285714,296.717142857,302.1,298.7,7.1000000000000005,80.7342857143,17.37,18.23,2.6428571428599996,29.0428571429,7.3857142857100015,33.9,24.400000000000002,6.6000000000000005,35
"sj",1996,44,846460800000,0.00525,0.0158,0.1809429,0.14635710000000002,16.06,299.25142857099996,299.342857143,295.72,302.3,297.7,65.2,81.13,16.06,17.1442857143,2.08571428571,27.0428571429,6.1000000000000005,31.1,21.700000000000003,28.900000000000002,33
"sj",1996,45,847065600000,-0.05675,-0.008650000000000001,0.1236143,0.1353,51.59,299.168571429,299.23571428599996,296.26,301.5,297.5,59.22,84.1114285714,51.59,17.7014285714,2.04285714286,26.8428571429,6.285714285709999,31.1,22.200000000000003,35.6,30
"sj",1996,46,847670400000,-0.03006667,0.0881,0.07505714000000001,0.098,34.32,298.245714286,298.214285714,295.265714286,299.7,296.8,219.9,83.64,34.32,16.6771428571,1.8,26.157142857100002,6.028571428569999,30.0,22.200000000000003,25.0,29
"sj",1996,47,848275200000,,0.039525,0.06076667,0.057800000000000004,42.76,298.47714285700005,298.55714285700003,295.43857142900004,300.5,296.8,113.55,83.39714285710001,42.76,16.842857142899998,1.6,25.8714285714,5.6000000000000005,29.400000000000002,22.200000000000003,88.30000000000001,31
"sj",1996,48,848880000000,,0.1038667,0.1649714,0.1447714,65.18,298.197142857,298.42142857100004,295.66714285700004,300.5,296.6,49.0,86.07142857139999,65.18,17.128571428599997,2.04285714286,25.6142857143,4.58571428571,28.3,22.8,39.5,29
"sj",1996,49,849484800000,-0.11710000000000001,-0.010166670000000001,0.2602714,0.23084290000000002,0.0,297.642857143,297.67857142900004,292.94142857099996,299.7,295.6,20.57,75.2928571429,0.0,14.4585714286,1.9000000000000001,25.0142857143,5.05714285714,28.3,21.700000000000003,19.6,22
"sj",1996,50,850089600000,,0.0495,0.15591429999999998,0.17600000000000005,0.0,297.827142857,297.978571429,292.662857143,300.6,295.2,3.8000000000000003,73.2528571429,0.0,14.2457142857,2.75714285714,24.8,6.571428571429999,30.0,20.6,3.1,27
"sj",1996,51,850694400000,,0.16390000000000002,0.17022859999999998,0.18185710000000002,0.0,296.635714286,296.771428571,292.787142857,299.1,295.6,40.7,79.3728571429,0.0,14.3328571429,1.8285714285699999,24.9571428571,4.7,28.900000000000002,21.1,25.400000000000002,24
"sj",1996,52,851299200000,0.021400000000000002,0.021400000000000002,0.156975,0.1470375,0.0,297.031428571,297.114285714,291.424285714,299.0,294.5,3.93,71.0628571429,0.0,13.1528571429,2.48571428571,24.5142857143,5.785714285709999,27.8,19.400000000000002,4.0,26
"sj",1997,1,852076800000,0.15263329999999997,0.10940000000000001,0.20774289999999998,0.17328570000000001,0.0,299.67714285700004,299.821428571,295.01428571400004,301.5,297.7,3.24,75.67857142860001,0.0,16.3771428571,2.3571428571400004,26.6285714286,7.71428571429,31.700000000000003,21.700000000000003,0.5,29
"sj",1997,2,852681600000,,0.1839,0.26837140000000004,0.14358569999999998,0.0,297.18857142900004,297.42857142900004,293.55857142900004,299.2,295.6,24.14,80.30000000000001,0.0,14.9671428571,2.37142857143,24.6714285714,5.6428571428600005,27.8,21.1,29.0,22
"sj",1997,3,853286400000,-0.1459,0.033800000000000004,0.2233714,0.2170857,0.0,297.56857142900003,297.664285714,292.79714285700004,299.40000000000003,296.1,7.79,74.94,0.0,14.278571428600001,2.2428571428599997,24.3857142857,6.657142857139999,28.900000000000002,19.400000000000002,0.6000000000000001,33
"sj",1997,4,853891200000,0.0495,0.07316667,0.1704714,0.18614289999999997,6.65,297.48571428599996,297.74285714300004,293.787142857,300.90000000000003,295.2,23.5,80.0928571429,6.65,15.1742857143,3.1428571428599996,24.900000000000002,6.42857142857,28.900000000000002,21.1,2.0,24
"sj",1997,5,854496000000,0.0451,0.04505000000000001,0.11075710000000001,0.1018,66.05,296.74142857100003,296.842857143,293.532857143,298.90000000000003,295.3,81.3,82.3885714286,66.05,14.8985714286,1.8285714285699999,24.6285714286,4.68571428571,28.3,21.1,58.900000000000006,30
"sj",1997,6,855100800000,0.04245,0.03413333,0.1372714,0.11568569999999999,53.52,297.27,297.407142857,292.575714286,299.1,295.8,14.3,75.0757142857,53.52,14.0585714286,2.0714285714300003,23.700000000000003,6.1000000000000005,27.8,19.400000000000002,49.5,20
"sj",1997,7,855705600000,0.0455,0.12810000000000002,0.17967139999999998,0.17058569999999998,24.98,297.12,297.292857143,293.637142857,298.8,295.7,50.58,80.9471428571,24.98,15.017142857100001,1.7000000000000002,24.571428571400002,5.7,27.8,21.1,25.400000000000002,17
"sj",1997,8,856310400000,0.0297,0.07732,0.1488286,0.1815429,0.0,297.587142857,297.714285714,293.221428571,299.2,296.2,15.14,76.7128571429,0.0,14.614285714300001,2.0571428571399997,24.6857142857,6.2714285714299995,28.3,21.1,22.900000000000002,24
"sj",1997,9,856915200000,,0.048966670000000004,0.15534,0.1579,0.0,297.26428571400004,297.35714285700004,292.472857143,298.8,295.7,15.1,74.63142857140001,0.0,13.931428571400001,2.17142857143,24.471428571399997,5.54285714286,27.8,21.1,30.0,28
"sj",1997,10,857520000000,,,0.2277,0.2670143,0.0,297.292857143,297.392857143,292.41,299.0,295.5,9.5,74.25571428570001,0.0,13.8857142857,2.2142857142900003,24.571428571400002,4.985714285709999,27.8,21.1,15.5,18
"sj",1997,11,858124800000,,0.0864,0.17007139999999998,0.1512429,0.0,297.138571429,297.35,292.495714286,299.3,295.8,14.3,75.3728571429,0.0,13.9771428571,2.1571428571399998,24.3571428571,5.785714285709999,27.8,21.1,13.8,13
"sj",1997,12,858729600000,0.1409,0.12525,0.2582143,0.2533286,0.0,297.078571429,297.22142857100005,292.767142857,299.1,296.0,17.92,76.9042857143,0.0,14.2228571429,1.9000000000000001,24.7428571429,6.58571428571,28.900000000000002,21.1,15.200000000000001,9
"sj",1997,13,859334400000,0.11245000000000001,0.107,0.2076143,0.2154,0.0,297.72142857100005,297.92142857100004,292.758571429,300.6,295.7,7.0,74.11857142859999,0.0,14.2271428571,3.4428571428600003,25.314285714300002,8.07142857143,31.1,20.6,1.5,14
"sj",1997,14,859939200000,,0.12300000000000001,0.19831669999999998,0.19168329999999997,0.0,297.69285714299997,297.85714285700004,292.77571428600004,299.90000000000003,295.5,5.9,74.2057142857,0.0,14.2314285714,2.6857142857099996,25.0857142857,7.457142857139999,29.400000000000002,20.6,2.9000000000000004,11
"sj",1997,15,860544000000,0.060200000000000004,0.069825,0.2164286,0.2027714,6.65,296.59571428600003,296.635714286,291.842857143,300.7,294.3,18.73,74.85000000000001,6.65,13.4928571429,2.3857142857099998,25.3571428571,5.614285714289999,31.1,21.700000000000003,0.6000000000000001,11
"sj",1997,16,861148800000,0.033075,0.051550000000000006,0.2085429,0.2354857,0.0,297.17857142900004,297.464285714,291.674285714,299.6,295.1,7.5,71.55857142859999,0.0,13.35,2.7857142857099997,25.900000000000002,7.92857142857,31.700000000000003,20.0,0.8,19
"sj",1997,17,861753600000,0.0388,0.023,0.2024429,0.2222571,0.0,298.821428571,299.05,294.098571429,301.7,296.7,16.2,75.4171428571,0.0,15.501428571400004,3.84285714286,27.6714285714,9.614285714289998,34.4,21.1,0.0,10
"sj",1997,18,862358400000,-0.0035,0.007333333,0.1991,0.1928833,5.73,299.20428571400004,299.385714286,294.82,301.7,296.7,4.0,76.9528571429,5.73,16.17,3.4571428571399996,27.7714285714,8.271428571429999,33.9,22.8,0.5,8
"sj",1997,19,862963200000,-0.0597,0.033100000000000004,0.16508570000000006,0.13245710000000002,0.0,299.35,299.507142857,294.72714285700005,301.1,297.8,1.5,75.8785714286,0.0,16.0785714286,2.7,27.9285714286,8.428571428569999,33.9,23.3,0.30000000000000004,8
"sj",1997,20,863568000000,0.1019,0.0747,0.1175167,0.1297857,33.03,298.85,298.98571428599996,294.798571429,301.40000000000003,297.1,27.3,78.53714285710001,33.03,16.1442857143,2.54285714286,27.571428571400002,8.671428571429999,32.800000000000004,22.200000000000003,12.600000000000001,9
"sj",1997,21,864172800000,0.07980000000000001,0.10653330000000001,0.1590333,0.09873333000000001,0.0,299.24142857100003,299.385714286,294.66142857100004,301.1,297.8,10.1,75.9828571429,0.0,15.9971428571,2.4285714285699997,27.5857142857,7.085714285710002,32.2,23.900000000000002,12.9,3
"sj",1997,22,864777600000,0.0235,0.05535,0.2090857,0.14505710000000002,64.1,299.281428571,299.435714286,295.262857143,301.40000000000003,297.7,10.5,78.7114285714,64.1,16.66,2.67142857143,27.314285714300002,7.028571428569999,31.700000000000003,22.8,30.5,7
"sj",1997,23,865382400000,0.0557,0.08895,0.18415710000000002,0.1623571,118.35000000000001,298.995714286,299.042857143,295.978571429,300.6,297.90000000000003,41.7,83.4857142857,118.35000000000001,17.3685714286,1.97142857143,27.2714285714,7.071428571429999,32.800000000000004,22.200000000000003,31.3,14
"sj",1997,24,865987200000,0.1197,0.09040000000000001,0.1477167,0.1914143,0.0,300.00142857099996,300.26428571400004,296.174285714,302.3,298.2,9.9,79.7457142857,0.0,17.62,2.8714285714299996,28.6,7.0,32.800000000000004,23.900000000000002,0.30000000000000004,4
"sj",1997,25,866592000000,0.0108,0.05426667,0.1710429,0.2157,2.43,300.36714285700003,300.6,296.41142857100004,302.6,298.0,7.8,79.36428571430001,2.43,17.8471428571,2.9142857142899996,29.0142857143,7.51428571429,33.9,23.900000000000002,0.5,9
"sj",1997,26,867196800000,0.07490000000000001,0.07762000000000002,0.1302143,0.1368,34.69,300.044285714,300.092857143,296.32285714299996,302.0,298.40000000000003,23.400000000000002,80.2457142857,34.69,17.732857142900002,2.1857142857099996,28.657142857100002,6.68571428571,32.800000000000004,23.900000000000002,18.6,14
"sj",1997,27,867801600000,0.1012,0.09026667000000001,0.1940286,0.1983714,38.84,300.29571428599996,300.51428571400004,296.23857142900005,302.3,298.3,24.3,78.6385714286,38.84,17.6357142857,2.9142857142899996,28.4142857143,6.42857142857,32.2,24.400000000000002,4.1000000000000005,7
"sj",1997,28,868406400000,0.0883,0.07483333,0.13545710000000002,0.11185710000000001,5.87,300.48857142900005,300.642857143,296.41571428599997,302.3,299.0,21.3,78.62,5.87,17.845714285699998,2.4285714285699997,29.0142857143,7.54285714286,33.9,23.900000000000002,8.700000000000001,9
"sj",1997,29,869011200000,-0.0562,0.0112,0.1573143,0.1659714,24.42,300.094285714,300.17142857100004,296.511428571,302.2,298.1,35.4,80.9171428571,24.42,17.9485714286,2.54285714286,28.6142857143,6.742857142859999,32.800000000000004,24.400000000000002,40.900000000000006,3
"sj",1997,30,869616000000,-0.1562,,0.16464289999999998,0.14968570000000006,41.34,299.958571429,299.94285714299997,296.602857143,302.7,298.2,73.74,82.13285714290001,41.34,18.0457142857,1.77142857143,27.900000000000002,6.285714285709999,31.700000000000003,23.3,51.2,3
"sj",1997,31,870220800000,0.1393,0.07825,0.2511714,0.1919429,29.900000000000002,300.11714285700003,300.214285714,296.21571428600004,302.40000000000003,297.8,33.6,79.4542857143,29.900000000000002,17.6171428571,2.7428571428599997,27.8285714286,6.6000000000000005,31.700000000000003,22.8,16.3,14
"sj",1997,32,870825600000,0.0981,0.0981,0.1404571,0.1142286,19.57,300.294285714,300.414285714,296.73571428599996,302.5,297.8,28.6,81.1042857143,19.57,18.18,2.5142857142899997,28.642857142900002,5.942857142859999,32.2,25.0,5.2,12
"sj",1997,33,871430400000,0.008933333,0.046675,0.1411,0.1585714,57.65,299.84000000000003,299.99285714300004,296.57285714299996,301.90000000000003,298.1,42.79,82.3928571429,57.65,17.9885714286,2.4714285714299997,28.285714285700006,6.614285714289999,32.800000000000004,23.900000000000002,53.400000000000006,10
"sj",1997,34,872035200000,,0.11135,0.17418570000000005,0.1446,20.35,299.761428571,299.8,296.658571429,301.8,298.2,45.7,83.28,20.35,18.0914285714,2.02857142857,28.4142857143,6.5142857142900015,32.2,24.400000000000002,52.300000000000004,21
"sj",1997,35,872640000000,0.06065,0.08936667,0.1869714,0.2091857,94.72,300.265714286,300.33571428600004,296.70428571400004,302.5,298.8,35.9,81.1428571429,94.72,18.1828571429,2.1,27.985714285700002,6.442857142859999,32.2,22.8,50.0,26
"sj",1997,36,873244800000,0.1072,0.1159667,0.2084,0.17355710000000002,8.83,300.138571429,300.12142857099997,296.804285714,302.0,298.5,35.9,82.22,8.83,18.3085714286,2.0714285714300003,28.728571428600002,6.58571428571,32.800000000000004,25.0,17.0,47
"sj",1997,37,873849600000,0.03495,0.0815,0.19731429999999997,0.1827714,11.47,300.548571429,300.72142857100005,297.414285714,302.6,298.90000000000003,46.4,83.16428571430001,11.47,19.0442857143,2.58571428571,28.957142857100003,6.12857142857,32.800000000000004,24.400000000000002,15.8,42
"sj",1997,38,874454400000,-0.049,0.015450000000000002,0.19922859999999998,0.18662859999999998,86.14,300.68285714300004,300.80714285700003,297.24714285700003,303.6,299.0,36.89,81.80857142859999,86.14,18.8285714286,2.58571428571,28.900000000000002,6.67142857143,34.4,25.0,18.1,31
"sj",1997,39,875059200000,0.12258000000000001,0.09823333000000001,0.1432143,0.14341429999999997,13.18,300.42,300.51428571400004,296.385714286,302.6,298.0,39.6,78.78,13.18,17.8285714286,2.4000000000000004,28.400000000000002,6.742857142859999,32.2,23.900000000000002,25.400000000000002,34
"sj",1997,40,875664000000,0.11230000000000001,0.10540000000000001,0.20005710000000002,0.14388570000000006,46.15,300.13285714299997,300.207142857,297.268571429,302.6,298.7,39.0,84.4371428571,46.15,18.814285714300002,2.12857142857,27.5857142857,6.75714285714,32.2,21.700000000000003,31.200000000000003,33
"sj",1997,41,876268800000,0.0019,0.095825,0.09027143,0.0999,70.29,300.564285714,300.73571428599996,296.787142857,303.2,298.5,26.0,80.08428571430001,70.29,18.31,2.6428571428599996,28.5,7.300000000000001,33.300000000000004,23.3,44.400000000000006,52
"sj",1997,42,876873600000,-0.015150000000000002,0.08310000000000001,0.20186669999999998,0.21073329999999998,99.33,299.478571429,299.435714286,296.435714286,302.90000000000003,297.6,182.0,83.5757142857,99.33,17.9271428571,1.84285714286,27.3571428571,6.42857142857,31.1,22.8,6.300000000000001,56
"sj",1997,43,877478400000,,0.1966,0.3152429,0.2916429,80.85000000000001,299.608571429,299.842857143,296.304285714,302.3,296.40000000000003,27.34,82.2342857143,80.85000000000001,17.818571428600002,3.34285714286,27.700000000000003,5.88571428571,32.800000000000004,23.900000000000002,8.700000000000001,70
"sj",1997,44,878083200000,,0.1695,0.2978143,0.2102,0.78,300.38142857099996,300.55,296.10142857100004,302.3,298.1,7.2700000000000005,77.5328571429,0.78,17.551428571400002,2.7,28.3857142857,5.8142857142899995,32.800000000000004,24.400000000000002,0.0,112
"sj",1997,45,878688000000,0.07745,,0.19895710000000005,0.17674289999999998,2.08,300.031428571,300.092857143,295.695714286,301.90000000000003,298.6,9.5,77.3071428571,2.08,17.095714285699998,2.04285714286,27.7428571429,6.114285714289999,31.1,23.900000000000002,27.1,70
"sj",1997,46,879292800000,0.0695,0.12345,0.1481429,0.1022714,18.830000000000002,299.687142857,299.792857143,295.34571428600003,302.6,297.90000000000003,9.0,77.16285714290001,18.830000000000002,16.7642857143,2.2428571428599997,27.3428571429,7.4,32.800000000000004,22.8,34.6,47
"sj",1997,47,879897600000,,-0.10260000000000001,0.20178569999999998,0.14778570000000002,50.550000000000004,299.49142857100003,299.528571429,296.31285714300003,301.8,298.0,40.5,82.7657142857,50.550000000000004,17.7385714286,1.8,27.3285714286,6.0,31.1,23.900000000000002,6.1000000000000005,48
"sj",1997,48,880502400000,0.2192,0.16060000000000002,0.17492860000000005,0.2117571,4.76,299.62,299.7,296.337142857,301.90000000000003,297.90000000000003,42.9,82.27,4.76,17.7714285714,2.2,27.2571428571,5.67142857143,30.6,23.900000000000002,81.80000000000001,49
"sj",1997,49,881107200000,0.0568,0.0661,0.34931429999999997,0.31207140000000005,3.0100000000000002,299.45571428600005,299.507142857,295.575714286,301.3,298.2,14.700000000000001,79.39571428570001,3.0100000000000002,17.0014285714,1.8714285714299999,26.6714285714,6.614285714289999,31.700000000000003,23.3,39.900000000000006,66
"sj",1997,50,881712000000,,-0.0448,0.2314143,0.2354714,0.0,300.13285714299997,300.35,295.152857143,302.0,298.8,0.3,74.2814285714,0.0,16.53,2.67142857143,26.7571428571,8.25714285714,32.2,21.700000000000003,0.0,56
"sj",1997,51,882316800000,,1.0E-4,0.2579571,0.23390000000000002,0.0,299.638571429,299.664285714,294.79571428599996,301.6,298.1,3.9,74.7957142857,0.0,16.145714285700002,2.4714285714299997,26.571428571400002,7.300000000000001,32.2,22.200000000000003,1.5,61
"sj",1997,52,882921600000,0.0663,0.07592499999999999,0.2132111,0.22578890000000001,22.52,299.214285714,299.28571428600003,295.35142857100004,301.7,297.6,16.3,79.47,22.52,16.7042857143,2.5714285714300003,26.714285714299997,7.571428571429999,31.700000000000003,22.200000000000003,17.3,67
"sj",1998,1,883612800000,0.0455,0.0478,0.1239857,0.08344286000000001,,,,,,,,,,,,,,,,,64
"sj",1998,2,884217600000,0.05076667,0.0341,0.2233714,0.1341571,10.59,298.827142857,298.99285714300004,295.03000000000003,300.7,297.2,44.4,79.63142857140001,10.59,16.3628571429,2.1571428571399998,26.3571428571,6.1428571428600005,31.700000000000003,22.8,33.300000000000004,68
"sj",1998,3,884822400000,-0.01615,-0.008225,0.2047143,0.1985714,106.97,297.61285714300004,297.685714286,294.852857143,300.2,296.40000000000003,53.2,84.69428571430001,106.97,16.2085714286,1.88571428571,24.8857142857,5.8571428571399995,29.400000000000002,20.6,152.4,49
"sj",1998,4,885427200000,0.1797,0.03345,0.2514571,0.19210000000000002,0.0,298.61142857100003,298.8,294.51,300.6,296.8,8.4,78.1828571429,0.0,15.8814285714,2.4000000000000004,25.6142857143,6.485714285709999,29.400000000000002,21.1,4.800000000000001,50
"sj",1998,5,886032000000,0.13155,0.045825,0.14611429999999997,0.1313571,7.72,298.69428571400005,298.85714285700004,294.19,300.6,297.0,16.3,76.2614285714,7.72,15.5614285714,2.34285714286,26.5428571429,7.25714285714,31.1,22.200000000000003,1.3,56
"sj",1998,6,886636800000,-0.047900000000000005,-0.052500000000000005,0.1274857,0.09734286,0.0,298.578571429,298.80714285700003,293.971428571,301.3,296.6,8.6,75.7771428571,0.0,15.361428571400001,3.27142857143,26.5857142857,8.114285714289998,31.700000000000003,21.1,0.0,75
